orig_book_index,orig_chapter,orig_verse,text
Mark,2,26,πως εισηλθεν εις τον οικον του θεου επι Αβιαθαρ αρχιερεως και τους αρτους της προθεσεως εφαγεν ους ουκ εξεστιν φαγειν ει μη τους ιερεις και εδωκεν και τοις συν αυτω ουσιν
Mark,2,27,και ελεγεν αυτοις Το σαββατον δια τον ανθρωπον εγενετο και ουχ ο ανθρωπος δια το σαββατον
Mark,2,28,ωστε κυριος εστιν ο υιος του ανθρωπου και του σαββατου
Mark,3,1,Και εισηλθεν παλιν εις συναγωγην και ην εκει ανθρωπος εξηραμμενην εχων την χειρα
Mark,3,2,και παρετηρουν αυτον ει τοις σαββασιν θεραπευσει αυτον ινα κατηγορησωσιν αυτου
Mark,3,3,και λεγει τω ανθρωπω τω την χειρα εχοντι ξηραν Εγειρε εις το μεσον
Mark,3,4,και λεγει αυτοις Εξεστιν τοις σαββασιν αγαθοποιησαι η κακοποιησαι ψυχην σωσαι η αποκτειναι οι δε εσιωπων
Mark,3,5,και περιβλεψαμενος αυτους μετ οργης συλλυπουμενος επι τη πωρωσει της καρδιας αυτων λεγει τω ανθρωπω Εκτεινον την χειρα και εξετεινεν και απεκατεσταθη η χειρ αυτου
Mark,3,6,και εξελθοντες οι Φαρισαιοι ευθυς μετα των Ηρωδιανων συμβουλιον εδιδουν κατ αυτου οπως αυτον απολεσωσιν
Mark,3,7,Και ο Ιησους μετα των μαθητων αυτου ανεχωρησεν προς την θαλασσαν και πολυ πληθος απο της Γαλιλαιας ηκολουθησεν και απο της Ιουδαιας
Mark,3,8,και απο Ιεροσολυμων και απο της Ιδουμαιας και περαν του Ιορδανου και περι Τυρον και Σιδωνα πληθος πολυ ακουοντες οσα εποιει ηλθον προς αυτον
Mark,3,9,και ειπεν τοις μαθηταις αυτου ινα πλοιαριον προσκαρτερη αυτω δια τον οχλον ινα μη θλιβωσιν αυτον
Mark,3,10,πολλους γαρ εθεραπευσεν ωστε επιπιπτειν αυτω ινα αυτου αψωνται οσοι ειχον μαστιγας
Mark,3,11,και τα πνευματα τα ακαθαρτα οταν αυτον εθεωρουν προσεπιπτον αυτω και εκραζον λεγοντα οτι Συ ει ο υιος του θεου
Mark,3,12,και πολλα επετιμα αυτοις ινα μη αυτον φανερον ποιησωσιν
Mark,3,13,Και αναβαινει εις το ορος και προσκαλειται ους ηθελεν αυτος και απηλθον προς αυτον
Mark,3,14,και εποιησεν δωδεκα ινα ωσιν μετ αυτου και ινα αποστελλη αυτους κηρυσσειν
Mark,3,15,και εχειν εξουσιαν εκβαλλειν τα δαιμονια
Mark,3,16,και εποιησεν τους δωδεκα και επεθηκεν ονομα τω Σιμωνι Πετρον
Mark,3,17,και Ιακωβον τον του Ζεβεδαιου και Ιωαννην τον αδελφον του Ιακωβου και επεθηκεν αυτοις ονοματα Βοανηργες ο εστιν ιοι Βροντης
Mark,3,18,και Ανδρεαν και Φιλιππον και Βαρθολομαιον και Μαθθαιον και Θωμαν και Ιακωβον τον του Αλφαιου και Θαδδαιον και Σιμωνα τον Καναναιον
Mark,3,19,και Ιουδαν Ισκαριωθ ος και παρεδωκεν αυτον
Mark,3,20,Και ερχεται εις οικον και συνερχεται παλιν ο οχλος ωστε μη δυνασθαι αυτους μηδε αρτον φαγειν
Mark,3,21,και ακουσαντες οι παρ αυτου εξηλθον κρατησαι αυτον ελεγον γαρ οτι εξεστη
Mark,3,22,και οι γραμματεις οι απο Ιεροσολυμων καταβαντες ελεγον οτι Βεελζεβουλ εχει και οτι εν τω αρχοντι των δαιμονιων εκβαλλει τα δαιμονια
Mark,3,23,και προσκαλεσαμενος αυτους εν παραβολαις ελεγεν αυτοις Πως δυναται Σατανας Σαταναν εκβαλλειν
Mark,3,24,και εαν βασιλεια εφ εαυτην μερισθη ου δυναται σταθηναι η βασιλεια εκεινη
Mark,3,25,και εαν οικια εφ εαυτην μερισθη ου δυνησεται η οικια εκεινη σταθηναι
Mark,3,26,και ει ο Σατανας ανεστη εφ εαυτον και εμερισθη ου δυναται στηναι αλλα τελος εχει
Mark,3,27,αλλ ουδεις δυναται εις την οικιαν του ισχυρου εισελθων τα σκευη αυτου διαρπασαι εαν μη πρωτον τον ισχυρον δηση και τοτε την οικιαν αυτου διαρπασει
Mark,3,28,Αμην λεγω υμιν οτι παντα αφεθησεται τοις υιοις των ανθρωπων τα αμαρτηματα και αι βλασφημιαι οσα εαν βλασφημησωσιν
Mark,3,29,ος δ αν βλασφημηση εις το πνευμα το αγιον ουκ εχει αφεσιν εις τον αιωνα αλλα ενοχος εστιν αιωνιου αμαρτηματος
Mark,3,30,οτι ελεγον Πνευμα ακαθαρτον εχει
Mark,3,31,Και ερχονται η μητηρ αυτου και οι αδελφοι αυτου και εξω στηκοντες απεστειλαν προς αυτον καλουντες αυτον
Mark,3,32,και εκαθητο περι αυτον οχλος και λεγουσιν αυτω Ιδου η μητηρ σου και οι αδελφοι σου εξω ζητουσιν σε
Mark,3,33,και αποκριθεις αυτοις λεγει Τις εστιν η μητηρ μου η οι αδελφοι μου
Mark,3,34,και περιβλεψαμενος τους περι αυτον κυκλω καθημενους λεγει Ιδε η μητηρ μου και οι αδελφοι μου
Mark,3,35,ος γαρ αν ποιηση το θελημα του θεου ουτος αδελφος μου και αδελφη και μητηρ εστιν
Mark,4,1,Και παλιν ηρξατο διδασκειν παρα την θαλασσαν και συναγεται προς αυτον οχλος πλειστος ωστε αυτον εις πλοιον εμβαντα καθησθαι εν τη θαλασση και πας ο οχλος προς την θαλασσαν επι της γης ησαν
Mark,4,2,και εδιδασκεν αυτους εν παραβολαις πολλα και ελεγεν αυτοις εν τη διδαχη αυτου
Mark,4,3,Ακουετε ιδου εξηλθεν ο σπειρων σπειραι
Mark,4,4,και εγενετο εν τω σπειρειν ο μεν επεσεν παρα την οδον και ηλθεν τα πετεινα και κατεφαγεν αυτο
Mark,4,5,και αλλο επεσεν επι το πετρωδες οπου ουκ ειχεν γην πολλην και ευθυς εξανετειλεν δια το μη εχειν βαθος γης
Mark,4,6,και οτε ανετειλεν ο ηλιος εκαυματισθη και δια το μη εχειν ριζαν εξηρανθη
Mark,4,7,και αλλο επεσεν εις τας ακανθας και ανεβησαν αι ακανθαι και συνεπνιξαν αυτο και καρπον ουκ εδωκεν
Mark,4,8,και αλλα επεσεν εις την γην την καλην και εδιδου καρπον αναβαινοντα και αυξανομενα και εφερεν εν τριακοντα και εν εξηκοντα και εν εκατον
Mark,4,9,και ελεγεν Ος εχει ωτα ακουειν ακουετω
Mark,4,10,Και οτε εγενετο κατα μονας ηρωτων αυτον οι περι αυτον συν τοις δωδεκα τας παραβολας
Mark,4,11,και ελεγεν αυτοις ϒμιν το μυστηριον δεδοται της βασιλειας του θεου εκεινοις δε τοις εξω εν παραβολαις τα παντα γινεται
Mark,4,12,ινα βλεποντες βλεπωσι και μη ιδωσιν και ακουοντες ακουωσι και μη συνιωσιν μηποτε επιστρεψωσιν και αφεθη αυτοις
Mark,4,13,Και λεγει αυτοις Ουκ οιδατε την παραβολην ταυτην και πως πασας τας παραβολας γνωσεσθε
Mark,4,14,ο σπειρων τον λογον σπειρει
Mark,4,15,ουτοι δε εισιν οι παρα την οδον οπου σπειρεται ο λογος και οταν ακουσωσιν ευθυς ερχεται ο Σατανας και αιρει τον λογον τον εσπαρμενον εις αυτους
Mark,4,16,και ουτοι εισιν ομοιως οι επι τα πετρωδη σπειρομενοι οι οταν ακουσωσιν τον λογον ευθυς μετα χαρας λαμβανουσιν αυτον
Mark,4,17,και ουκ εχουσιν ριζαν εν εαυτοις αλλα προσκαιροι εισιν ειτα γενομενης θλιψεως η διωγμου δια τον λογον ευθυς σκανδαλιζονται
Mark,4,18,και αλλοι εισιν οι εις τας ακανθας σπειρομενοι ουτοι εισιν οι τον λογον ακουσαντες
Mark,4,19,και αι μεριμναι του αιωνος και η απατη του πλουτου και αι περι τα λοιπα επιθυμιαι εισπορευομεναι συμπνιγουσιν τον λογον και ακαρπος γινεται
Mark,4,20,και εκεινοι εισιν οι επι την γην την καλην σπαρεντες οιτινες ακουουσιν τον λογον και παραδεχονται και καρποφορουσιν εν τριακοντα και εν εξηκοντα και εν εκατον
Mark,4,21,Και ελεγεν αυτοις Μητι ερχεται ο λυχνος ινα υπο τον μοδιον τεθη η υπο την κλινην ουχ ινα επι την λυχνιαν τεθη
Mark,4,22,ου γαρ εστιν κρυπτον εαν μη ινα φανερωθη ουδε εγενετο αποκρυφον αλλ ινα ελθη εις φανερον
Mark,4,23,ει τις εχει ωτα ακουειν ακουετω
Mark,4,24,και ελεγεν αυτοις Βλεπετε τι ακουετε εν ω μετρω μετρειτε μετρηθησεται υμιν και προστεθησεται υμιν
Mark,4,25,ος γαρ εχει δοθησεται αυτω και ος ουκ εχει και ο εχει αρθησεται απ αυτου
Mark,4,26,Και ελεγεν Ουτως εστιν η βασιλεια του θεου ως ανθρωπος βαλη τον σπορον επι της γης
Mark,4,27,και καθευδη και εγειρηται νυκτα και ημεραν και ο σπορος βλαστα και μηκυνηται ως ουκ οιδεν αυτος
Mark,4,28,αυτοματη η γη καρποφορει πρωτον χορτον ειτα σταχυν ειτα πληρης σιτον εν τω σταχυι
Mark,4,29,οταν δε παραδοι ο καρπος ευθυς αποστελλει το δρεπανον οτι παρεστηκεν ο θερισμος
Mark,4,30,Και ελεγεν Πως ομοιωσωμεν την βασιλειαν του θεου η εν τινι αυτην παραβολη θωμεν
Mark,4,31,ως κοκκω σιναπεως ος οταν σπαρη επι της γης μικροτερον ον παντων των σπερματων των επι της γης
Mark,4,32,και οταν σπαρη αναβαινει και γινεται μειζον παντων των λαχανων και ποιει κλαδους μεγαλους ωστε δυνασθαι υπο την σκιαν αυτου τα πετεινα του ουρανου κατασκηνουν
Mark,4,33,Και τοιαυταις παραβολαις πολλαις ελαλει αυτοις τον λογον καθως ηδυναντο ακουειν
Mark,4,34,χωρις δε παραβολης ουκ ελαλει αυτοις κατ ιδιαν δε τοις ιδιοις μαθηταις επελυεν παντα
Mark,4,35,Και λεγει αυτοις εν εκεινη τη ημερα οψιας γενομενης Διελθωμεν εις το περαν
Mark,4,36,και αφεντες τον οχλον παραλαμβανουσιν αυτον ως ην εν τω πλοιω και αλλα πλοια ην μετ αυτου
Mark,4,37,και γινεται λαιλαψ μεγαλη ανεμου και τα κυματα επεβαλλεν εις το πλοιον ωστε ηδη γεμιζεσθαι το πλοιον
Mark,4,38,και αυτος ην εν τη πρυμνη επι το προσκεφαλαιον καθευδων και εγειρουσιν αυτον και λεγουσιν αυτω Διδασκαλε ου μελει σοι οτι απολλυμεθα
Mark,4,39,και διεγερθεις επετιμησεν τω ανεμω και ειπεν τη θαλασση Σιωπα πεφιμωσο και εκοπασεν ο ανεμος και εγενετο γαληνη μεγαλη
Mark,4,40,και ειπεν αυτοις Τι δειλοι εστε ουπω εχετε πιστιν
Mark,4,41,και εφοβηθησαν φοβον μεγαν και ελεγον προς αλληλους Τις αρα ουτος εστιν οτι και ο ανεμος και η θαλασσα υπακουει αυτω
Mark,5,1,Και ηλθον εις το περαν της θαλασσης εις την χωραν των Γερασηνων
Mark,5,2,και εξελθοντος αυτου εκ του πλοιου ευθυς υπηντησεν αυτω εκ των μνημειων ανθρωπος εν πνευματι ακαθαρτω
Mark,5,3,ος την κατοικησιν ειχεν εν τοις μνημασιν και ουδε αλυσει ουκετι ουδεις εδυνατο αυτον δησαι
Mark,5,4,δια το αυτον πολλακις πεδαις και αλυσεσι δεδεσθαι και διεσπασθαι υπ αυτου τας αλυσεις και τας πεδας συντετριφθαι και ουδεις ισχυεν αυτον δαμασαι
Mark,5,5,και δια παντος νυκτος και ημερας εν τοις μνημασιν και εν τοις ορεσιν ην κραζων και κατακοπτων εαυτον λιθοις
Mark,5,6,και ιδων τον Ιησουν απο μακροθεν εδραμεν και προσεκυνησεν αυτον
Mark,5,7,και κραξας φωνη μεγαλη λεγει Τι εμοι και σοι Ιησου υιε του θεου του υψιστου ορκιζω σε τον θεον μη με βασανισης
Mark,5,8,ελεγεν γαρ αυτω Εξελθε το πνευμα το ακαθαρτον εκ του ανθρωπου
Mark,5,9,και επηρωτα αυτον Τι ονομα σοι και λεγει αυτω Λεγιων ονομα μοι οτι πολλοι εσμεν
Mark,5,10,και παρεκαλει αυτον πολλα ινα μη αυτα αποστειλη εξω της χωρας
Mark,5,11,ην δε εκει προς τω ορει αγελη χοιρων μεγαλη βοσκομενη
Mark,5,12,και παρεκαλεσαν αυτον λεγοντες Πεμψον ημας εις τους χοιρους ινα εις αυτους εισελθωμεν
Mark,5,13,και επετρεψεν αυτοις και εξελθοντα τα πνευματα τα ακαθαρτα εισηλθον εις τους χοιρους και ωρμησεν η αγελη κατα του κρημνου εις την θαλασσαν ως δισχιλιοι και επνιγοντο εν τη θαλασση
Mark,5,14,Και οι βοσκοντες αυτους εφυγον και απηγγειλαν εις την πολιν και εις τους αγρους και ηλθον ιδειν τι εστιν το γεγονος
Mark,5,15,και ερχονται προς τον Ιησουν και θεωρουσιν τον δαιμονιζομενον καθημενον ιματισμενον και σωφρονουντα τον εσχηκοτα τον λεγιωνα και εφοβηθησαν
Mark,5,16,και διηγησαντο αυτοις οι ιδοντες πως εγενετο τω δαιμονιζομενω και περι των χοιρων
Mark,5,17,και ηρξαντο παρακαλειν αυτον απελθειν απο των οριων αυτων
Mark,5,18,και εμβαινοντος αυτου εις το πλοιον παρεκαλει αυτον ο δαιμονισθεις ινα μετ αυτου η
Mark,5,19,και ουκ αφηκεν αυτον αλλα λεγει αυτω ϒπαγε εις τον οικον σου προς τους σους και απαγγειλον αυτοις οσα ο κυριος σοι πεποιηκεν και ηλεησεν σε
Mark,5,20,και απηλθεν και ηρξατο κηρυσσειν εν τη Δεκαπολει οσα εποιησεν αυτω ο Ιησους και παντες εθαυμαζον
Mark,5,21,Και διαπερασαντος του Ιησου εν τω πλοιω παλιν εις το περαν συνηχθη οχλος πολυς επ αυτον και ην παρα την θαλασσαν
Mark,5,22,και ερχεται εις των αρχισυναγωγων ονοματι Ιαιρος και ιδων αυτον πιπτει προς τους ποδας αυτου
Mark,5,23,και παρακαλει αυτον πολλα λεγων οτι Το θυγατριον μου εσχατως εχει ινα ελθων επιθης τας χειρας αυτη ινα σωθη και ζηση
Mark,5,24,και απηλθεν μετ αυτου Και ηκολουθει αυτω οχλος πολυς και συνεθλιβον αυτον
Mark,5,25,και γυνη ουσα εν ρυσει αιματος δωδεκα ετη
Mark,5,26,και πολλα παθουσα υπο πολλων ιατρων και δαπανησασα τα παρ αυτης παντα και μηδεν ωφεληθεισα αλλα μαλλον εις το χειρον ελθουσα
Mark,5,27,ακουσασα περι του Ιησου ελθουσα εν τω οχλω οπισθεν ηψατο του ιματιου αυτου
Mark,5,28,ελεγεν γαρ οτι Εαν αψωμαι καν των ιματιων αυτου σωθησομαι
Mark,5,29,και ευθυς εξηρανθη η πηγη του αιματος αυτης και εγνω τω σωματι οτι ιαται απο της μαστιγος
Mark,5,30,και ευθυς ο Ιησους επιγνους εν εαυτω την εξ αυτου δυναμιν εξελθουσαν επιστραφεις εν τω οχλω ελεγεν Τις μου ηψατο των ιματιων
Mark,5,31,και ελεγον αυτω οι μαθηται αυτου Βλεπεις τον οχλον συνθλιβοντα σε και λεγεις Τις μου ηψατο
Mark,5,32,και περιεβλεπετο ιδειν την τουτο ποιησασαν
Mark,5,33,η δε γυνη φοβηθεισα και τρεμουσα ειδυια ο γεγονεν αυτη ηλθεν και προσεπεσεν αυτω και ειπεν αυτω πασαν την αληθειαν
Mark,5,34,ο δε ειπεν αυτη Θυγατηρ η πιστις σου σεσωκεν σε υπαγε εις ειρηνην και ισθι υγιης απο της μαστιγος σου
Mark,5,35,Ετι αυτου λαλουντος ερχονται απο του αρχισυναγωγου λεγοντες οτι Η θυγατηρ σου απεθανεν τι ετι σκυλλεις τον διδασκαλον
Mark,5,36,ο δε Ιησους παρακουσας τον λογον λαλουμενον λεγει τω αρχισυναγωγω Μη φοβου μονον πιστευε
Mark,5,37,και ουκ αφηκεν ουδενα μετ αυτου συνακολουθησαι ει μη τον Πετρον και Ιακωβον και Ιωαννην τον αδελφον Ιακωβου
Mark,5,38,και ερχονται εις τον οικον του αρχισυναγωγου και θεωρει θορυβον και κλαιοντας και αλαλαζοντας πολλα
Mark,5,39,και εισελθων λεγει αυτοις Τι θορυβεισθε και κλαιετε το παιδιον ουκ απεθανεν αλλα καθευδει
Mark,5,40,και κατεγελων αυτου αυτος δε εκβαλων παντας παραλαμβανει τον πατερα του παιδιου και την μητερα και τους μετ αυτου και εισπορευεται οπου ην το παιδιον
Mark,5,41,και κρατησας της χειρος του παιδιου λεγει αυτη Ταλιθα κουμ ο εστιν μεθερμηνευομενον Το κορασιον σοι λεγω εγειρε
Mark,5,42,και ευθυς ανεστη το κορασιον και περιεπατει ην γαρ ετων δωδεκα και εξεστησαν ευθυς εκστασει μεγαλη
Mark,5,43,και διεστειλατο αυτοις πολλα ινα μηδεις γνοι τουτο και ειπεν δοθηναι αυτη φαγειν
Mark,6,1,Και εξηλθεν εκειθεν και ερχεται εις την πατριδα αυτου και ακολουθουσιν αυτω οι μαθηται αυτου
Mark,6,2,και γενομενου σαββατου ηρξατο διδασκειν εν τη συναγωγη και οι πολλοι ακουοντες εξεπλησσοντο λεγοντες Ποθεν τουτω ταυτα και τις η σοφια η δοθεισα τουτω και αι δυναμεις τοιαυται δια των χειρων αυτου γινομεναι
Mark,6,3,ουχ ουτος εστιν ο τεκτων ο υιος της Μαριας και αδελφος Ιακωβου και Ιωσητος και Ιουδα και Σιμωνος και ουκ εισιν αι αδελφαι αυτου ωδε προς ημας και εσκανδαλιζοντο εν αυτω
Mark,6,4,και ελεγεν αυτοις ο Ιησους οτι Ουκ εστιν προφητης ατιμος ει μη εν τη πατριδι αυτου και εν τοις συγγενευσιν αυτου και εν τη οικια αυτου
Mark,6,5,και ουκ εδυνατο εκει ποιησαι ουδεμιαν δυναμιν ει μη ολιγοις αρρωστοις επιθεις τας χειρας εθεραπευσεν
Mark,6,6,και εθαυμαζεν δια την απιστιαν αυτων Και περιηγεν τας κωμας κυκλω διδασκων
Mark,6,7,και προσκαλειται τους δωδεκα και ηρξατο αυτους αποστελλειν δυο δυο και εδιδου αυτοις εξουσιαν των πνευματων των ακαθαρτων
Mark,6,8,και παρηγγειλεν αυτοις ινα μηδεν αιρωσιν εις οδον ει μη ραβδον μονον μη αρτον μη πηραν μη εις την ζωνην χαλκον
Mark,6,9,αλλα υποδεδεμενους σανδαλια και μη ενδυσησθε δυο χιτωνας
Mark,6,10,και ελεγεν αυτοις Οπου εαν εισελθητε εις οικιαν εκει μενετε εως αν εξελθητε εκειθεν
Mark,6,11,και ος αν τοπος μη δεξηται υμας μηδε ακουσωσιν υμων εκπορευομενοι εκειθεν εκτιναξατε τον χουν τον υποκατω των ποδων υμων εις μαρτυριον αυτοις
Mark,6,12,Και εξελθοντες εκηρυξαν ινα μετανοωσιν
Mark,6,13,και δαιμονια πολλα εξεβαλλον και ηλειφον ελαιω πολλους αρρωστους και εθεραπευον
Mark,6,14,Και ηκουσεν ο βασιλευς Ηρωδης φανερον γαρ εγενετο το ονομα αυτου και ελεγον οτι Ιωαννης ο βαπτιζων εγηγερται εκ νεκρων και δια τουτο ενεργουσιν αι δυναμεις εν αυτω
Mark,6,15,αλλοι δε ελεγον οτι Ηλιας εστιν αλλοι δε ελεγον οτι προφητης ως εις των προφητων
Mark,6,16,ακουσας δε ο Ηρωδης ελεγεν Ον εγω απεκεφαλισα Ιωαννην ουτος ηγερθη
Mark,6,17,Αυτος γαρ ο Ηρωδης αποστειλας εκρατησεν τον Ιωαννην και εδησεν αυτον εν φυλακη δια Ηρωδιαδα την γυναικα Φιλιππου του αδελφου αυτου οτι αυτην εγαμησεν
Mark,6,18,ελεγεν γαρ ο Ιωαννης τω Ηρωδη οτι Ουκ εξεστιν σοι εχειν την γυναικα του αδελφου σου
Mark,6,19,η δε Ηρωδιας ενειχεν αυτω και ηθελεν αυτον αποκτειναι και ουκ ηδυνατο
Mark,6,20,ο γαρ Ηρωδης εφοβειτο τον Ιωαννην ειδως αυτον ανδρα δικαιον και αγιον και συνετηρει αυτον και ακουσας αυτου πολλα ηπορει και ηδεως αυτου ηκουεν
Mark,6,21,Και γενομενης ημερας ευκαιρου οτε Ηρωδης τοις γενεσιοις αυτου δειπνον εποιησεν τοις μεγιστασιν αυτου και τοις χιλιαρχοις και τοις πρωτοις της Γαλιλαιας
Mark,6,22,και εισελθουσης της θυγατρος αυτης της Ηρωδιαδος και ορχησαμενης και αρεσασης τω Ηρωδη και τοις συνανακειμενοις ειπεν ο βασιλευς τω κορασιω Αιτησον με ο εαν θελης και δωσω σοι
Mark,6,23,και ωμοσεν αυτη Ο τι εαν με αιτησης δωσω σοι εως ημισους της βασιλειας μου
Mark,6,24,και εξελθουσα ειπεν τη μητρι αυτης Τι αιτησωμαι η δε ειπεν Την κεφαλην Ιωαννου του βαπτιζοντος
Mark,6,25,και εισελθουσα ευθυς μετα σπουδης προς τον βασιλεα ητησατο λεγουσα Θελω ινα εξαυτης δως μοι επι πινακι την κεφαλην Ιωαννου του βαπτιστου
Mark,6,26,και περιλυπος γενομενος ο βασιλευς δια τους ορκους και τους ανακειμενους ουκ ηθελησεν αθετησαι αυτην
Mark,6,27,και ευθυς αποστειλας ο βασιλευς σπεκουλατορα επεταξεν ενεγκαι την κεφαλην αυτου και απελθων απεκεφαλισεν αυτον εν τη φυλακη
Mark,6,28,και ηνεγκεν την κεφαλην αυτου επι πινακι και εδωκεν αυτην τω κορασιω και το κορασιον εδωκεν αυτην τη μητρι αυτης
Mark,6,29,και ακουσαντες οι μαθηται αυτου ηλθον και ηραν το πτωμα αυτου και εθηκαν αυτο εν μνημειω
Mark,6,30,Και συναγονται οι αποστολοι προς τον Ιησουν και απηγγειλαν αυτω παντα οσα εποιησαν και οσα εδιδαξαν
Mark,6,31,και λεγει αυτοις Δευτε υμεις αυτοι κατ ιδιαν εις ερημον τοπον και αναπαυσασθε ολιγον ησαν γαρ οι ερχομενοι και οι υπαγοντες πολλοι και ουδε φαγειν ευκαιρουν
Mark,6,32,και απηλθον εν τω πλοιω εις ερημον τοπον κατ ιδιαν
Mark,6,33,και ειδον αυτους υπαγοντας και επεγνωσαν πολλοι και πεζη απο πασων των πολεων συνεδραμον εκει και προηλθον αυτους
Mark,6,34,και εξελθων ειδεν πολυν οχλον και εσπλαγχνισθη επ αυτους οτι ησαν ως προβατα μη εχοντα ποιμενα και ηρξατο διδασκειν αυτους πολλα
Mark,6,35,Και ηδη ωρας πολλης γενομενης προσελθοντες αυτω οι μαθηται αυτου ελεγον οτι Ερημος εστιν ο τοπος και ηδη ωρα πολλη
Mark,6,36,απολυσον αυτους ινα απελθοντες εις τους κυκλω αγρους και κωμας αγορασωσιν εαυτοις τι φαγωσιν
Mark,6,37,ο δε αποκριθεις ειπεν αυτοις Δοτε αυτοις υμεις φαγειν και λεγουσιν αυτω Απελθοντες αγορασωμεν δηναριων διακοσιων αρτους και δωσομεν αυτοις φαγειν
Mark,6,38,ο δε λεγει αυτοις Ποσους εχετε αρτους υπαγετε ιδετε και γνοντες λεγουσιν Πεντε και δυο ιχθυας
Mark,6,39,και επεταξεν αυτοις ανακλιναι παντας συμποσια συμποσια επι τω χλωρω χορτω
Mark,6,40,και ανεπεσαν πρασιαι πρασιαι κατα εκατον και κατα πεντηκοντα
Mark,6,41,και λαβων τους πεντε αρτους και τους δυο ιχθυας αναβλεψας εις τον ουρανον ευλογησεν και κατεκλασεν τους αρτους και εδιδου τοις μαθηταις αυτου ινα παρατιθωσιν αυτοις και τους δυο ιχθυας εμερισεν πασιν
Mark,6,42,και εφαγον παντες και εχορτασθησαν
Mark,6,43,και ηραν κλασματα δωδεκα κοφινων πληρωματα και απο των ιχθυων
Mark,6,44,και ησαν οι φαγοντες τους αρτους πεντακισχιλιοι ανδρες
Mark,6,45,Και ευθυς ηναγκασεν τους μαθητας αυτου εμβηναι εις το πλοιον και προαγειν εις το περαν προς Βηθσαιδαν εως αυτος απολυει τον οχλον
Mark,6,46,και αποταξαμενος αυτοις απηλθεν εις το ορος προσευξασθαι
Mark,6,47,Και οψιας γενομενης ην το πλοιον εν μεσω της θαλασσης και αυτος μονος επι της γης
Mark,6,48,και ιδων αυτους βασανιζομενους εν τω ελαυνειν ην γαρ ο ανεμος εναντιος αυτοις περι τεταρτην φυλακην της νυκτος ερχεται προς αυτους περιπατων επι της θαλασσης και ηθελεν παρελθειν αυτους
Mark,6,49,οι δε ιδοντες αυτον επι της θαλασσης περιπατουντα εδοξαν οτι φαντασμα εστιν και ανεκραξαν
Mark,6,50,παντες γαρ αυτον ειδον και εταραχθησαν ο δε ευθυς ελαλησεν μετ αυτων και λεγει αυτοις Θαρσειτε εγω ειμι μη φοβεισθε
Mark,6,51,και ανεβη προς αυτους εις το πλοιον και εκοπασεν ο ανεμος και λιαν εκ περισσου εν εαυτοις εξισταντο
Mark,6,52,ου γαρ συνηκαν επι τοις αρτοις αλλ ην αυτων η καρδια πεπωρωμενη
Mark,6,53,Και διαπερασαντες επι την γην ηλθον εις Γεννησαρετ και προσωρμισθησαν
Mark,6,54,και εξελθοντων αυτων εκ του πλοιου ευθυς επιγνοντες αυτον
Mark,6,55,περιεδραμον ολην την χωραν εκεινην και ηρξαντο επι τοις κραβαττοις τους κακως εχοντας περιφερειν οπου ηκουον οτι εστιν
Mark,6,56,και οπου αν εισεπορευετο εις κωμας η εις πολεις η εις αγρους εν ταις αγοραις ετιθεσαν τους ασθενουντας και παρεκαλουν αυτον ινα καν του κρασπεδου του ιματιου αυτου αψωνται και οσοι αν ηψαντο αυτου εσωζοντο
Mark,7,1,Και συναγονται προς αυτον οι Φαρισαιοι και τινες των γραμματεων ελθοντες απο Ιεροσολυμων
Mark,7,2,και ιδοντες τινας των μαθητων αυτου οτι κοιναις χερσιν τουτ εστιν ανιπτοις εσθιουσιν τους αρτους
Mark,7,3,οι γαρ Φαρισαιοι και παντες οι Ιουδαιοι εαν μη πυγμη νιψωνται τας χειρας ουκ εσθιουσιν κρατουντες την παραδοσιν των πρεσβυτερων
Mark,7,4,και απ αγορας εαν μη βαπτισωνται ουκ εσθιουσιν και αλλα πολλα εστιν α παρελαβον κρατειν βαπτισμους ποτηριων και ξεστων και χαλκιων και κλινων
Mark,7,5,και επερωτωσιν αυτον οι Φαρισαιοι και οι γραμματεις Δια τι ου περιπατουσιν οι μαθηται σου κατα την παραδοσιν των πρεσβυτερων αλλα κοιναις χερσιν εσθιουσιν τον αρτον
Mark,7,6,ο δε ειπεν αυτοις Καλως επροφητευσεν Ησαιας περι υμων των υποκριτων ως γεγραπται οτι Ουτος ο λαος τοις χειλεσιν με τιμα η δε καρδια αυτων πορρω απεχει απ εμου
Mark,7,7,ματην δε σεβονται με διδασκοντες διδασκαλιας ενταλματα ανθρωπων
Mark,7,8,αφεντες την εντολην του θεου κρατειτε την παραδοσιν των ανθρωπων
Mark,7,9,Και ελεγεν αυτοις Καλως αθετειτε την εντολην του θεου ινα την παραδοσιν υμων τηρησητε
Mark,7,10,Μωυσης γαρ ειπεν Τιμα τον πατερα σου και την μητερα σου και Ο κακολογων πατερα η μητερα θανατω τελευτατω
Mark,7,11,υμεις δε λεγετε Εαν ειπη ανθρωπος τω πατρι η τη μητρι Κορβαν ο εστιν Δωρον ο εαν εξ εμου ωφεληθης
Mark,7,12,ουκετι αφιετε αυτον ουδεν ποιησαι τω πατρι η τη μητρι
Mark,7,13,ακυρουντες τον λογον του θεου τη παραδοσει υμων η παρεδωκατε και παρομοια τοιαυτα πολλα ποιειτε
